TrueLabels,Prediction,Logits,FileName
0,0,[0.57907695 0.42092308],/home/ubuntu/data/project_data/cropped2/train/fake/mid_272_1010.png
0,0,[0.58992577 0.41007423],/home/ubuntu/data/project_data/cropped2/train/fake/mid_273_1101.png
0,0,[0.585603  0.4143971],/home/ubuntu/data/project_data/cropped2/train/fake/mid_274_1100.png
0,0,[0.5724619  0.42753807],/home/ubuntu/data/project_data/cropped2/train/fake/mid_275_1100.png
0,0,[0.5653522 0.4346478],/home/ubuntu/data/project_data/cropped2/train/fake/mid_276_0011.png
0,0,[0.5782321 0.4217679],/home/ubuntu/data/project_data/cropped2/train/fake/mid_278_1101.png
0,0,[0.5967136  0.40328643],/home/ubuntu/data/project_data/cropped2/train/fake/mid_279_1111.png
0,0,[0.5683684  0.43163165],/home/ubuntu/data/project_data/cropped2/train/fake/mid_280_1111.png
0,0,[0.57244104 0.42755896],/home/ubuntu/data/project_data/cropped2/train/fake/mid_281_1111.png
0,0,[0.564321   0.43567902],/home/ubuntu/data/project_data/cropped2/train/fake/mid_282_1100.png
0,0,[0.58059174 0.4194082 ],/home/ubuntu/data/project_data/cropped2/train/fake/mid_283_0111.png
0,0,[0.57142305 0.428577  ],/home/ubuntu/data/project_data/cropped2/train/fake/mid_284_1110.png
0,0,[0.59335816 0.40664184],/home/ubuntu/data/project_data/cropped2/train/fake/mid_285_1111.png
0,0,[0.56177616 0.43822384],/home/ubuntu/data/project_data/cropped2/train/fake/mid_286_1100.png
0,0,[0.58048767 0.41951236],/home/ubuntu/data/project_data/cropped2/train/fake/mid_287_0001.png
0,0,[0.5630527  0.43694732],/home/ubuntu/data/project_data/cropped2/train/fake/mid_288_1101.png
0,0,[0.58139366 0.41860628],/home/ubuntu/data/project_data/cropped2/train/fake/mid_289_1101.png
0,0,[0.5761818 0.4238182],/home/ubuntu/data/project_data/cropped2/train/fake/mid_290_1100.png
0,0,[0.5684343 0.4315657],/home/ubuntu/data/project_data/cropped2/train/fake/mid_291_1100.png
0,0,[0.58969015 0.41030982],/home/ubuntu/data/project_data/cropped2/train/fake/mid_292_1000.png
0,0,[0.57853746 0.4214626 ],/home/ubuntu/data/project_data/cropped2/train/fake/mid_293_1101.png
0,0,[0.587549   0.41245106],/home/ubuntu/data/project_data/cropped2/train/fake/mid_294_1110.png
0,0,[0.5856427 0.4143573],/home/ubuntu/data/project_data/cropped2/train/fake/mid_295_0111.png
0,0,[0.57958215 0.4204178 ],/home/ubuntu/data/project_data/cropped2/train/fake/mid_296_1111.png
0,0,[0.5680194 0.4319806],/home/ubuntu/data/project_data/cropped2/train/fake/mid_297_0010.png
0,0,[0.580164   0.41983593],/home/ubuntu/data/project_data/cropped2/train/fake/mid_298_0001.png
0,0,[0.5851031  0.41489688],/home/ubuntu/data/project_data/cropped2/train/fake/mid_299_1100.png
0,0,[0.57348806 0.4265119 ],/home/ubuntu/data/project_data/cropped2/train/fake/mid_300_0111.png
0,0,[0.5593411  0.44065893],/home/ubuntu/data/project_data/cropped2/train/fake/mid_301_0101.png
0,0,[0.5813769  0.41862306],/home/ubuntu/data/project_data/cropped2/train/fake/mid_302_1100.png
0,0,[0.57513773 0.4248622 ],/home/ubuntu/data/project_data/cropped2/train/fake/mid_303_1100.png
0,0,[0.5846182  0.41538176],/home/ubuntu/data/project_data/cropped2/train/fake/mid_304_1111.png
0,0,[0.5809041 0.4190959],/home/ubuntu/data/project_data/cropped2/train/fake/mid_305_1101.png
0,0,[0.55927145 0.44072852],/home/ubuntu/data/project_data/cropped2/train/fake/mid_306_1111.png
0,0,[0.5741265  0.42587355],/home/ubuntu/data/project_data/cropped2/train/fake/mid_307_1101.png
0,0,[0.5741961  0.42580387],/home/ubuntu/data/project_data/cropped2/train/fake/mid_308_1111.png
0,0,[0.58871895 0.41128108],/home/ubuntu/data/project_data/cropped2/train/fake/mid_309_1111.png
0,0,[0.57418054 0.4258195 ],/home/ubuntu/data/project_data/cropped2/train/fake/mid_310_0111.png
0,0,[0.57995766 0.42004234],/home/ubuntu/data/project_data/cropped2/train/fake/mid_311_0011.png
0,0,[0.57495797 0.425042  ],/home/ubuntu/data/project_data/cropped2/train/fake/mid_312_1111.png
0,0,[0.5863086  0.41369143],/home/ubuntu/data/project_data/cropped2/train/fake/mid_313_1101.png
0,0,[0.56522804 0.43477196],/home/ubuntu/data/project_data/cropped2/train/fake/mid_314_1101.png
0,0,[0.58115834 0.41884163],/home/ubuntu/data/project_data/cropped2/train/fake/mid_315_1101.png
0,0,[0.572823   0.42717698],/home/ubuntu/data/project_data/cropped2/train/fake/mid_316_1111.png
0,0,[0.5625408 0.4374592],/home/ubuntu/data/project_data/cropped2/train/fake/mid_317_1101.png
0,0,[0.5700827  0.42991725],/home/ubuntu/data/project_data/cropped2/train/fake/mid_318_1111.png
0,0,[0.58677673 0.41322324],/home/ubuntu/data/project_data/cropped2/train/fake/mid_319_1111.png
0,0,[0.57972157 0.4202784 ],/home/ubuntu/data/project_data/cropped2/train/fake/mid_320_1111.png
0,0,[0.5930371  0.40696287],/home/ubuntu/data/project_data/cropped2/train/fake/mid_321_1110.png
0,0,[0.5849176 0.4150824],/home/ubuntu/data/project_data/cropped2/train/fake/mid_322_1111.png
0,0,[0.5926098 0.4073902],/home/ubuntu/data/project_data/cropped2/train/fake/mid_323_1101.png
0,0,[0.5789443  0.42105567],/home/ubuntu/data/project_data/cropped2/train/fake/mid_324_1111.png
0,0,[0.5738416  0.42615846],/home/ubuntu/data/project_data/cropped2/train/fake/mid_325_0011.png
0,0,[0.5677633 0.4322367],/home/ubuntu/data/project_data/cropped2/train/fake/mid_326_1111.png
0,0,[0.56944436 0.4305557 ],/home/ubuntu/data/project_data/cropped2/train/fake/mid_327_0111.png
0,0,[0.5899906  0.41000944],/home/ubuntu/data/project_data/cropped2/train/fake/mid_329_1110.png
0,0,[0.5933681 0.4066319],/home/ubuntu/data/project_data/cropped2/train/fake/mid_330_1111.png
0,0,[0.5695156 0.4304844],/home/ubuntu/data/project_data/cropped2/train/fake/mid_331_0011.png
0,0,[0.5778199 0.4221801],/home/ubuntu/data/project_data/cropped2/train/fake/mid_332_1111.png
0,0,[0.58152544 0.41847453],/home/ubuntu/data/project_data/cropped2/train/fake/mid_333_1101.png
0,0,[0.58378184 0.4162182 ],/home/ubuntu/data/project_data/cropped2/train/fake/mid_335_1100.png
0,0,[0.5715003  0.42849973],/home/ubuntu/data/project_data/cropped2/train/fake/mid_336_1111.png
0,0,[0.5731128  0.42688718],/home/ubuntu/data/project_data/cropped2/train/fake/mid_337_1111.png
0,0,[0.59207684 0.40792316],/home/ubuntu/data/project_data/cropped2/train/fake/mid_338_1100.png
0,0,[0.6052683  0.39473176],/home/ubuntu/data/project_data/cropped2/train/fake/mid_339_1100.png
0,0,[0.56814724 0.43185273],/home/ubuntu/data/project_data/cropped2/train/fake/mid_340_1111.png
0,0,[0.5845407 0.4154593],/home/ubuntu/data/project_data/cropped2/train/fake/mid_341_1110.png
0,0,[0.58706397 0.41293603],/home/ubuntu/data/project_data/cropped2/train/fake/mid_343_1111.png
0,0,[0.58083737 0.4191626 ],/home/ubuntu/data/project_data/cropped2/train/fake/mid_344_0010.png
0,0,[0.5685825 0.4314175],/home/ubuntu/data/project_data/cropped2/train/fake/mid_345_1111.png
0,0,[0.56738144 0.43261856],/home/ubuntu/data/project_data/cropped2/train/fake/mid_346_0011.png
0,0,[0.5726966 0.4273033],/home/ubuntu/data/project_data/cropped2/train/fake/mid_347_0011.png
0,0,[0.5734853  0.42651471],/home/ubuntu/data/project_data/cropped2/train/fake/mid_348_1100.png
0,0,[0.5751321 0.424868 ],/home/ubuntu/data/project_data/cropped2/train/fake/mid_349_1111.png
0,0,[0.59537303 0.40462694],/home/ubuntu/data/project_data/cropped2/train/fake/mid_350_0100.png
0,0,[0.58799636 0.41200358],/home/ubuntu/data/project_data/cropped2/train/fake/mid_351_0110.png
0,0,[0.56876445 0.43123555],/home/ubuntu/data/project_data/cropped2/train/fake/mid_353_0011.png
0,0,[0.5881983  0.41180173],/home/ubuntu/data/project_data/cropped2/train/fake/mid_354_1110.png
0,0,[0.5728485  0.42715147],/home/ubuntu/data/project_data/cropped2/train/fake/mid_355_1011.png
0,0,[0.5693153  0.43068475],/home/ubuntu/data/project_data/cropped2/train/fake/mid_356_1110.png
0,0,[0.58130467 0.41869536],/home/ubuntu/data/project_data/cropped2/train/fake/mid_357_0011.png
0,0,[0.5876209  0.41237906],/home/ubuntu/data/project_data/cropped2/train/fake/mid_358_1100.png
0,0,[0.5841271  0.41587284],/home/ubuntu/data/project_data/cropped2/train/fake/mid_359_1101.png
0,0,[0.58708835 0.41291168],/home/ubuntu/data/project_data/cropped2/train/fake/mid_360_1100.png
0,0,[0.5748029 0.4251971],/home/ubuntu/data/project_data/cropped2/train/fake/mid_361_0001.png
0,0,[0.56509966 0.4349003 ],/home/ubuntu/data/project_data/cropped2/train/fake/mid_362_1101.png
0,0,[0.57816344 0.42183656],/home/ubuntu/data/project_data/cropped2/train/fake/mid_363_1101.png
0,0,[0.57909244 0.4209076 ],/home/ubuntu/data/project_data/cropped2/train/fake/mid_364_1111.png
0,0,[0.5794142  0.42058584],/home/ubuntu/data/project_data/cropped2/train/fake/mid_365_1111.png
0,0,[0.58621293 0.41378707],/home/ubuntu/data/project_data/cropped2/train/fake/mid_366_1111.png
0,0,[0.5887906  0.41120937],/home/ubuntu/data/project_data/cropped2/train/fake/mid_367_0010.png
0,0,[0.58426553 0.41573447],/home/ubuntu/data/project_data/cropped2/train/fake/mid_368_0110.png
0,0,[0.5735182 0.4264818],/home/ubuntu/data/project_data/cropped2/train/fake/mid_369_1110.png
0,0,[0.56765515 0.43234485],/home/ubuntu/data/project_data/cropped2/train/fake/mid_370_1111.png
0,0,[0.563974 0.436026],/home/ubuntu/data/project_data/cropped2/train/fake/mid_371_0011.png
0,0,[0.58169246 0.4183075 ],/home/ubuntu/data/project_data/cropped2/train/fake/mid_372_0011.png
0,0,[0.58348113 0.41651887],/home/ubuntu/data/project_data/cropped2/train/fake/mid_373_1111.png
0,0,[0.58106554 0.41893455],/home/ubuntu/data/project_data/cropped2/train/fake/mid_374_0011.png
0,0,[0.5674005 0.4325995],/home/ubuntu/data/project_data/cropped2/train/fake/mid_375_1110.png
0,0,[0.5642427  0.43575725],/home/ubuntu/data/project_data/cropped2/train/fake/mid_376_0001.png
0,0,[0.58093184 0.4190681 ],/home/ubuntu/data/project_data/cropped2/train/fake/mid_377_0100.png
0,0,[0.576029   0.42397097],/home/ubuntu/data/project_data/cropped2/train/fake/mid_378_1110.png
0,0,[0.5757444  0.42425558],/home/ubuntu/data/project_data/cropped2/train/fake/mid_379_1100.png
0,0,[0.5867056 0.4132944],/home/ubuntu/data/project_data/cropped2/train/fake/mid_380_1111.png
0,0,[0.5778094  0.42219064],/home/ubuntu/data/project_data/cropped2/train/fake/mid_381_1101.png
0,0,[0.57838255 0.42161748],/home/ubuntu/data/project_data/cropped2/train/fake/mid_382_0011.png
0,0,[0.5849578 0.4150422],/home/ubuntu/data/project_data/cropped2/train/fake/mid_383_1100.png
0,0,[0.583389   0.41661102],/home/ubuntu/data/project_data/cropped2/train/fake/mid_384_0011.png
0,0,[0.5752562  0.42474374],/home/ubuntu/data/project_data/cropped2/train/fake/mid_386_1110.png
0,0,[0.57586974 0.42413032],/home/ubuntu/data/project_data/cropped2/train/fake/mid_387_1100.png
0,0,[0.57858616 0.4214138 ],/home/ubuntu/data/project_data/cropped2/train/fake/mid_388_1111.png
0,0,[0.5729337 0.4270664],/home/ubuntu/data/project_data/cropped2/train/fake/mid_389_1101.png
0,0,[0.58453184 0.41546813],/home/ubuntu/data/project_data/cropped2/train/fake/mid_390_0011.png
0,0,[0.59180945 0.40819052],/home/ubuntu/data/project_data/cropped2/train/fake/mid_391_1110.png
0,0,[0.5850457 0.4149543],/home/ubuntu/data/project_data/cropped2/train/fake/mid_392_1111.png
0,0,[0.57477933 0.4252207 ],/home/ubuntu/data/project_data/cropped2/train/fake/mid_393_1101.png
0,0,[0.5869966 0.4130034],/home/ubuntu/data/project_data/cropped2/train/fake/mid_394_1111.png
0,0,[0.57418597 0.42581406],/home/ubuntu/data/project_data/cropped2/train/fake/mid_395_1110.png
0,0,[0.58248365 0.41751635],/home/ubuntu/data/project_data/cropped2/train/fake/mid_396_1011.png
0,0,[0.5948992  0.40510085],/home/ubuntu/data/project_data/cropped2/train/fake/mid_397_1111.png
0,0,[0.57460165 0.42539838],/home/ubuntu/data/project_data/cropped2/train/fake/mid_398_0011.png
0,0,[0.5805696 0.4194304],/home/ubuntu/data/project_data/cropped2/train/fake/mid_399_0011.png
0,0,[0.58946294 0.4105371 ],/home/ubuntu/data/project_data/cropped2/train/fake/mid_400_0011.png
0,0,[0.5760722  0.42392778],/home/ubuntu/data/project_data/cropped2/train/fake/mid_401_0111.png
0,0,[0.56825316 0.43174687],/home/ubuntu/data/project_data/cropped2/train/fake/mid_402_0011.png
0,0,[0.5782463 0.4217537],/home/ubuntu/data/project_data/cropped2/train/fake/mid_403_1111.png
0,0,[0.5883678  0.41163224],/home/ubuntu/data/project_data/cropped2/train/fake/mid_404_0011.png
0,0,[0.5688628 0.4311372],/home/ubuntu/data/project_data/cropped2/train/fake/mid_405_0011.png
0,0,[0.5901849 0.409815 ],/home/ubuntu/data/project_data/cropped2/train/fake/mid_406_0011.png
0,0,[0.5747452  0.42525485],/home/ubuntu/data/project_data/cropped2/train/fake/mid_407_1111.png
0,0,[0.5778445 0.4221555],/home/ubuntu/data/project_data/cropped2/train/fake/mid_409_1101.png
0,0,[0.5740304  0.42596963],/home/ubuntu/data/project_data/cropped2/train/fake/mid_410_1111.png
0,0,[0.5697054 0.4302945],/home/ubuntu/data/project_data/cropped2/train/fake/mid_411_1111.png
0,0,[0.56770784 0.4322922 ],/home/ubuntu/data/project_data/cropped2/train/fake/mid_412_0011.png
0,0,[0.5778608 0.4221392],/home/ubuntu/data/project_data/cropped2/train/fake/mid_414_0011.png
0,0,[0.58221304 0.41778702],/home/ubuntu/data/project_data/cropped2/train/fake/mid_415_1111.png
0,0,[0.5832791 0.4167209],/home/ubuntu/data/project_data/cropped2/train/fake/mid_416_1111.png
0,0,[0.575371   0.42462897],/home/ubuntu/data/project_data/cropped2/train/fake/mid_417_1111.png
0,0,[0.58692485 0.4130751 ],/home/ubuntu/data/project_data/cropped2/train/fake/mid_418_1101.png
0,0,[0.5702124 0.4297876],/home/ubuntu/data/project_data/cropped2/train/fake/mid_419_0011.png
0,0,[0.5578281 0.4421719],/home/ubuntu/data/project_data/cropped2/train/fake/mid_420_1101.png
0,0,[0.5722292 0.4277708],/home/ubuntu/data/project_data/cropped2/train/fake/mid_421_0011.png
0,0,[0.58222675 0.41777322],/home/ubuntu/data/project_data/cropped2/train/fake/mid_422_0011.png
0,0,[0.5734285  0.42657146],/home/ubuntu/data/project_data/cropped2/train/fake/mid_423_1101.png
0,0,[0.56228393 0.4377161 ],/home/ubuntu/data/project_data/cropped2/train/fake/mid_424_1111.png
0,0,[0.5637035  0.43629655],/home/ubuntu/data/project_data/cropped2/train/fake/mid_425_1111.png
0,0,[0.56779295 0.43220702],/home/ubuntu/data/project_data/cropped2/train/fake/mid_426_1111.png
0,0,[0.5832769  0.41672304],/home/ubuntu/data/project_data/cropped2/train/fake/mid_427_1010.png
0,0,[0.58232975 0.41767025],/home/ubuntu/data/project_data/cropped2/train/fake/mid_428_0001.png
0,0,[0.57703596 0.4229641 ],/home/ubuntu/data/project_data/cropped2/train/fake/mid_429_1110.png
0,0,[0.57208514 0.42791483],/home/ubuntu/data/project_data/cropped2/train/fake/mid_430_1111.png
0,0,[0.5758944 0.4241056],/home/ubuntu/data/project_data/cropped2/train/fake/mid_431_0001.png
0,0,[0.5766926 0.4233074],/home/ubuntu/data/project_data/cropped2/train/fake/mid_433_0011.png
0,0,[0.55871874 0.44128123],/home/ubuntu/data/project_data/cropped2/train/fake/mid_434_1110.png
0,0,[0.5881144  0.41188568],/home/ubuntu/data/project_data/cropped2/train/fake/mid_435_1111.png
0,0,[0.5902722  0.40972778],/home/ubuntu/data/project_data/cropped2/train/fake/mid_436_1111.png
0,0,[0.58417404 0.415826  ],/home/ubuntu/data/project_data/cropped2/train/fake/mid_437_1101.png
0,0,[0.5858037  0.41419628],/home/ubuntu/data/project_data/cropped2/train/fake/mid_438_0010.png
0,0,[0.5782471  0.42175296],/home/ubuntu/data/project_data/cropped2/train/fake/mid_439_1000.png
0,0,[0.5602215  0.43977845],/home/ubuntu/data/project_data/cropped2/train/fake/mid_440_0101.png
0,0,[0.5626289  0.43737113],/home/ubuntu/data/project_data/cropped2/train/fake/mid_441_0011.png
0,0,[0.5711854  0.42881456],/home/ubuntu/data/project_data/cropped2/train/fake/mid_442_0111.png
0,0,[0.57208025 0.42791983],/home/ubuntu/data/project_data/cropped2/train/fake/mid_443_0011.png
0,0,[0.5747858  0.42521414],/home/ubuntu/data/project_data/cropped2/train/fake/mid_444_1111.png
0,0,[0.57067597 0.42932406],/home/ubuntu/data/project_data/cropped2/train/fake/mid_445_1111.png
0,0,[0.5872574 0.4127426],/home/ubuntu/data/project_data/cropped2/train/fake/mid_446_0011.png
0,0,[0.5744294 0.4255707],/home/ubuntu/data/project_data/cropped2/train/fake/mid_447_0011.png
0,0,[0.58411527 0.4158847 ],/home/ubuntu/data/project_data/cropped2/train/fake/mid_448_0011.png
0,0,[0.57480067 0.42519933],/home/ubuntu/data/project_data/cropped2/train/fake/mid_449_1111.png
0,0,[0.5889853  0.41101465],/home/ubuntu/data/project_data/cropped2/train/fake/mid_450_1101.png
0,0,[0.57566077 0.4243393 ],/home/ubuntu/data/project_data/cropped2/train/fake/mid_451_1111.png
0,0,[0.5746019  0.42539808],/home/ubuntu/data/project_data/cropped2/train/fake/mid_452_1111.png
0,0,[0.55923426 0.4407657 ],/home/ubuntu/data/project_data/cropped2/train/fake/mid_453_1111.png
0,0,[0.5653726  0.43462738],/home/ubuntu/data/project_data/cropped2/train/fake/mid_454_1111.png
0,0,[0.58533907 0.41466096],/home/ubuntu/data/project_data/cropped2/train/fake/mid_455_0101.png
0,0,[0.58562255 0.41437745],/home/ubuntu/data/project_data/cropped2/train/fake/mid_456_1111.png
0,0,[0.5794543  0.42054567],/home/ubuntu/data/project_data/cropped2/train/fake/mid_457_1100.png
0,0,[0.58726346 0.41273656],/home/ubuntu/data/project_data/cropped2/train/fake/mid_458_1111.png
0,0,[0.5816598 0.4183402],/home/ubuntu/data/project_data/cropped2/train/fake/mid_459_1001.png
0,0,[0.5725362  0.42746386],/home/ubuntu/data/project_data/cropped2/train/fake/mid_460_1111.png
0,0,[0.58177173 0.41822827],/home/ubuntu/data/project_data/cropped2/train/fake/mid_461_1100.png
0,0,[0.56711775 0.43288228],/home/ubuntu/data/project_data/cropped2/train/fake/mid_462_1101.png
0,0,[0.57985586 0.42014417],/home/ubuntu/data/project_data/cropped2/train/fake/mid_463_0100.png
0,0,[0.5787422  0.42125785],/home/ubuntu/data/project_data/cropped2/train/fake/mid_464_1111.png
0,0,[0.579227   0.42077306],/home/ubuntu/data/project_data/cropped2/train/fake/mid_465_1111.png
0,0,[0.57485974 0.42514026],/home/ubuntu/data/project_data/cropped2/train/fake/mid_466_1111.png
0,0,[0.5772216  0.42277846],/home/ubuntu/data/project_data/cropped2/train/fake/mid_467_1111.png
0,0,[0.5707647  0.42923522],/home/ubuntu/data/project_data/cropped2/train/fake/mid_468_1110.png
0,0,[0.57089716 0.42910278],/home/ubuntu/data/project_data/cropped2/train/fake/mid_469_1111.png
0,0,[0.5786224  0.42137763],/home/ubuntu/data/project_data/cropped2/train/fake/mid_470_1001.png
0,0,[0.57335955 0.42664045],/home/ubuntu/data/project_data/cropped2/train/fake/mid_471_1111.png
0,0,[0.5821794  0.41782054],/home/ubuntu/data/project_data/cropped2/train/fake/mid_472_1101.png
0,0,[0.5709446  0.42905542],/home/ubuntu/data/project_data/cropped2/train/fake/mid_473_0011.png
0,0,[0.5825249  0.41747516],/home/ubuntu/data/project_data/cropped2/train/fake/mid_474_1110.png
0,0,[0.5790131  0.42098692],/home/ubuntu/data/project_data/cropped2/train/fake/mid_475_1111.png
0,0,[0.57660574 0.42339426],/home/ubuntu/data/project_data/cropped2/train/fake/mid_476_1111.png
0,0,[0.5807445  0.41925552],/home/ubuntu/data/project_data/cropped2/train/fake/mid_477_1100.png
0,0,[0.57370174 0.4262983 ],/home/ubuntu/data/project_data/cropped2/train/fake/mid_478_1101.png
0,0,[0.56359154 0.43640846],/home/ubuntu/data/project_data/cropped2/train/fake/mid_479_1111.png
0,0,[0.5708536 0.4291464],/home/ubuntu/data/project_data/cropped2/train/fake/mid_480_1111.png
0,0,[0.5796569  0.42034313],/home/ubuntu/data/project_data/cropped2/train/fake/mid_97_1111.png
0,0,[0.5655293  0.43447074],/home/ubuntu/data/project_data/cropped2/train/fake/mid_98_1111.png
0,0,[0.5666466  0.43335345],/home/ubuntu/data/project_data/cropped2/train/fake/mid_99_1100.png
1,0,[0.58118725 0.41881275],/home/ubuntu/data/project_data/cropped2/train/real/real_00217.png
1,0,[0.57061726 0.42938268],/home/ubuntu/data/project_data/cropped2/train/real/real_00218.png
1,0,[0.5837644 0.4162356],/home/ubuntu/data/project_data/cropped2/train/real/real_00220.png
1,0,[0.57649577 0.42350426],/home/ubuntu/data/project_data/cropped2/train/real/real_00221.png
1,0,[0.5747255 0.4252745],/home/ubuntu/data/project_data/cropped2/train/real/real_00223.png
1,0,[0.5676538  0.43234628],/home/ubuntu/data/project_data/cropped2/train/real/real_00225.png
1,0,[0.5774733  0.42252675],/home/ubuntu/data/project_data/cropped2/train/real/real_00226.png
1,0,[0.56803405 0.43196595],/home/ubuntu/data/project_data/cropped2/train/real/real_00227.png
1,0,[0.5769952  0.42300478],/home/ubuntu/data/project_data/cropped2/train/real/real_00228.png
1,0,[0.57608366 0.42391637],/home/ubuntu/data/project_data/cropped2/train/real/real_00229.png
1,0,[0.5673391 0.4326609],/home/ubuntu/data/project_data/cropped2/train/real/real_00230.png
1,0,[0.57923037 0.4207696 ],/home/ubuntu/data/project_data/cropped2/train/real/real_00231.png
1,0,[0.5859259  0.41407406],/home/ubuntu/data/project_data/cropped2/train/real/real_00232.png
1,0,[0.5810024  0.41899765],/home/ubuntu/data/project_data/cropped2/train/real/real_00233.png
1,0,[0.5738852 0.4261148],/home/ubuntu/data/project_data/cropped2/train/real/real_00234.png
1,0,[0.5780384  0.42196158],/home/ubuntu/data/project_data/cropped2/train/real/real_00235.png
1,0,[0.5823089 0.4176911],/home/ubuntu/data/project_data/cropped2/train/real/real_00236.png
1,0,[0.58243465 0.41756532],/home/ubuntu/data/project_data/cropped2/train/real/real_00237.png
1,0,[0.58271813 0.41728187],/home/ubuntu/data/project_data/cropped2/train/real/real_00239.png
1,0,[0.5764137  0.42358628],/home/ubuntu/data/project_data/cropped2/train/real/real_00241.png
1,0,[0.56624657 0.43375346],/home/ubuntu/data/project_data/cropped2/train/real/real_00242.png
1,0,[0.5770274  0.42297262],/home/ubuntu/data/project_data/cropped2/train/real/real_00243.png
1,0,[0.5901317  0.40986827],/home/ubuntu/data/project_data/cropped2/train/real/real_00244.png
1,0,[0.57905215 0.42094782],/home/ubuntu/data/project_data/cropped2/train/real/real_00245.png
1,0,[0.57824445 0.42175564],/home/ubuntu/data/project_data/cropped2/train/real/real_00246.png
1,0,[0.5766031  0.42339686],/home/ubuntu/data/project_data/cropped2/train/real/real_00248.png
1,0,[0.56739575 0.43260422],/home/ubuntu/data/project_data/cropped2/train/real/real_00249.png
1,0,[0.5737367 0.4262633],/home/ubuntu/data/project_data/cropped2/train/real/real_00250.png
1,0,[0.573615 0.426385],/home/ubuntu/data/project_data/cropped2/train/real/real_00251.png
1,0,[0.59456354 0.40543643],/home/ubuntu/data/project_data/cropped2/train/real/real_00252.png
1,0,[0.5787607 0.4212393],/home/ubuntu/data/project_data/cropped2/train/real/real_00253.png
1,0,[0.5784298 0.4215702],/home/ubuntu/data/project_data/cropped2/train/real/real_00255.png
1,0,[0.5748113  0.42518875],/home/ubuntu/data/project_data/cropped2/train/real/real_00256.png
1,0,[0.5789758  0.42102417],/home/ubuntu/data/project_data/cropped2/train/real/real_00257.png
1,0,[0.5722447  0.42775533],/home/ubuntu/data/project_data/cropped2/train/real/real_00258.png
1,0,[0.57186395 0.42813602],/home/ubuntu/data/project_data/cropped2/train/real/real_00260.png
1,0,[0.5758821  0.42411786],/home/ubuntu/data/project_data/cropped2/train/real/real_00261.png
1,0,[0.5646024  0.43539765],/home/ubuntu/data/project_data/cropped2/train/real/real_00262.png
1,0,[0.5796513 0.4203487],/home/ubuntu/data/project_data/cropped2/train/real/real_00263.png
1,0,[0.58141285 0.41858718],/home/ubuntu/data/project_data/cropped2/train/real/real_00264.png
1,0,[0.5693175  0.43068254],/home/ubuntu/data/project_data/cropped2/train/real/real_00265.png
1,0,[0.556271   0.44372895],/home/ubuntu/data/project_data/cropped2/train/real/real_00266.png
1,0,[0.5929991  0.40700087],/home/ubuntu/data/project_data/cropped2/train/real/real_00267.png
1,0,[0.5880979 0.4119021],/home/ubuntu/data/project_data/cropped2/train/real/real_00268.png
1,0,[0.5906668 0.4093333],/home/ubuntu/data/project_data/cropped2/train/real/real_00269.png
1,0,[0.57639766 0.42360234],/home/ubuntu/data/project_data/cropped2/train/real/real_00270.png
1,0,[0.589916   0.41008404],/home/ubuntu/data/project_data/cropped2/train/real/real_00271.png
1,0,[0.5752559  0.42474416],/home/ubuntu/data/project_data/cropped2/train/real/real_00272.png
1,0,[0.5772475 0.4227525],/home/ubuntu/data/project_data/cropped2/train/real/real_00273.png
1,0,[0.5874331  0.41256687],/home/ubuntu/data/project_data/cropped2/train/real/real_00274.png
1,0,[0.57557046 0.42442954],/home/ubuntu/data/project_data/cropped2/train/real/real_00275.png
1,0,[0.5674181  0.43258184],/home/ubuntu/data/project_data/cropped2/train/real/real_00276.png
1,0,[0.5779567  0.42204335],/home/ubuntu/data/project_data/cropped2/train/real/real_00277.png
1,0,[0.56861377 0.4313862 ],/home/ubuntu/data/project_data/cropped2/train/real/real_00278.png
1,0,[0.58680445 0.41319552],/home/ubuntu/data/project_data/cropped2/train/real/real_00279.png
1,0,[0.5634203  0.43657967],/home/ubuntu/data/project_data/cropped2/train/real/real_00280.png
1,0,[0.5783385  0.42166147],/home/ubuntu/data/project_data/cropped2/train/real/real_00281.png
1,0,[0.5933508  0.40664917],/home/ubuntu/data/project_data/cropped2/train/real/real_00282.png
1,0,[0.57092965 0.42907038],/home/ubuntu/data/project_data/cropped2/train/real/real_00283.png
1,0,[0.57134414 0.4286559 ],/home/ubuntu/data/project_data/cropped2/train/real/real_00284.png
1,0,[0.5844403  0.41555974],/home/ubuntu/data/project_data/cropped2/train/real/real_00285.png
1,0,[0.5774507  0.42254934],/home/ubuntu/data/project_data/cropped2/train/real/real_00286.png
1,0,[0.5878278  0.41217226],/home/ubuntu/data/project_data/cropped2/train/real/real_00287.png
1,0,[0.5726957  0.42730433],/home/ubuntu/data/project_data/cropped2/train/real/real_00288.png
1,0,[0.57335114 0.4266488 ],/home/ubuntu/data/project_data/cropped2/train/real/real_00289.png
1,0,[0.5852631 0.414737 ],/home/ubuntu/data/project_data/cropped2/train/real/real_00290.png
1,0,[0.56659555 0.43340442],/home/ubuntu/data/project_data/cropped2/train/real/real_00291.png
1,0,[0.5788677  0.42113236],/home/ubuntu/data/project_data/cropped2/train/real/real_00292.png
1,0,[0.5700542  0.42994583],/home/ubuntu/data/project_data/cropped2/train/real/real_00293.png
1,0,[0.57631075 0.42368925],/home/ubuntu/data/project_data/cropped2/train/real/real_00294.png
