Prediction,Logits,TrueLabels
1,"tensor([0.1390, 0.8610])",1
1,"tensor([0.0838, 0.9162])",1
1,"tensor([0.1286, 0.8714])",1
1,"tensor([0.1742, 0.8258])",1
1,"tensor([0.2178, 0.7822])",1
1,"tensor([0.0310, 0.9690])",1
1,"tensor([0.0066, 0.9934])",1
1,"tensor([0.3759, 0.6241])",1
1,"tensor([0.0353, 0.9647])",1
0,"tensor([0.9201, 0.0799])",1
1,"tensor([0.0197, 0.9803])",1
1,"tensor([0.1589, 0.8411])",1
1,"tensor([0.1654, 0.8346])",1
1,"tensor([0.0158, 0.9842])",1
1,"tensor([0.0058, 0.9942])",1
0,"tensor([0.8695, 0.1305])",1
1,"tensor([0.0180, 0.9820])",1
1,"tensor([0.0110, 0.9890])",1
1,"tensor([0.2351, 0.7649])",1
1,"tensor([0.0487, 0.9513])",1
1,"tensor([0.1585, 0.8415])",1
0,"tensor([0.9666, 0.0334])",1
1,"tensor([0.0367, 0.9633])",1
1,"tensor([0.0266, 0.9734])",1
1,"tensor([0.2702, 0.7298])",1
1,"tensor([0.0850, 0.9150])",1
1,"tensor([0.0396, 0.9604])",1
1,"tensor([0.2441, 0.7559])",1
1,"tensor([0.1877, 0.8123])",1
1,"tensor([0.0030, 0.9970])",1
1,"tensor([0.3476, 0.6524])",1
1,"tensor([0.0886, 0.9114])",1
1,"tensor([0.0840, 0.9160])",1
1,"tensor([0.0864, 0.9136])",1
1,"tensor([0.0924, 0.9076])",1
1,"tensor([0.0036, 0.9964])",1
1,"tensor([0.0085, 0.9915])",1
0,"tensor([0.6595, 0.3405])",1
1,"tensor([0.1019, 0.8981])",1
1,"tensor([0.1191, 0.8809])",1
1,"tensor([0.0209, 0.9791])",1
1,"tensor([0.4955, 0.5045])",1
0,"tensor([0.6826, 0.3174])",1
1,"tensor([0.3131, 0.6869])",1
1,"tensor([0.0510, 0.9490])",1
1,"tensor([0.1729, 0.8271])",1
1,"tensor([0.0161, 0.9839])",1
1,"tensor([0.0465, 0.9535])",1
1,"tensor([0.0589, 0.9411])",1
1,"tensor([0.0069, 0.9931])",1
1,"tensor([0.3336, 0.6664])",1
1,"tensor([0.0022, 0.9978])",1
1,"tensor([0.0566, 0.9434])",1
1,"tensor([0.0065, 0.9935])",1
1,"tensor([0.0870, 0.9130])",1
1,"tensor([0.0417, 0.9583])",1
1,"tensor([0.0216, 0.9784])",1
1,"tensor([0.0552, 0.9448])",1
1,"tensor([0.0076, 0.9924])",1
1,"tensor([0.0630, 0.9370])",1
1,"tensor([0.0185, 0.9815])",1
0,"tensor([0.8339, 0.1661])",1
1,"tensor([0.0474, 0.9526])",1
1,"tensor([0.0989, 0.9011])",1
1,"tensor([0.0170, 0.9830])",1
1,"tensor([0.4228, 0.5772])",1
1,"tensor([0.0257, 0.9743])",1
1,"tensor([0.0091, 0.9909])",1
1,"tensor([0.0087, 0.9913])",1
1,"tensor([0.0131, 0.9869])",1
1,"tensor([0.0109, 0.9891])",1
1,"tensor([0.0242, 0.9758])",1
1,"tensor([0.0537, 0.9463])",1
1,"tensor([0.1804, 0.8196])",1
1,"tensor([0.0096, 0.9904])",1
1,"tensor([0.0293, 0.9707])",1
1,"tensor([0.1069, 0.8931])",1
1,"tensor([0.0101, 0.9899])",1
1,"tensor([0.0056, 0.9944])",1
1,"tensor([0.0373, 0.9627])",1
1,"tensor([0.0058, 0.9942])",1
1,"tensor([0.0440, 0.9560])",1
1,"tensor([0.0269, 0.9731])",1
1,"tensor([0.1899, 0.8101])",1
1,"tensor([0.0566, 0.9434])",1
1,"tensor([0.1763, 0.8237])",1
1,"tensor([0.0060, 0.9940])",1
1,"tensor([0.0106, 0.9894])",1
1,"tensor([0.0407, 0.9593])",1
1,"tensor([0.4847, 0.5153])",1
1,"tensor([0.0119, 0.9881])",1
1,"tensor([0.2590, 0.7410])",1
1,"tensor([0.1433, 0.8567])",1
1,"tensor([5.3827e-04, 9.9946e-01])",1
1,"tensor([0.1156, 0.8844])",1
1,"tensor([0.0963, 0.9037])",1
1,"tensor([0.0060, 0.9940])",1
0,"tensor([0.9295, 0.0705])",1
1,"tensor([0.0173, 0.9827])",1
1,"tensor([0.1590, 0.8410])",1
0,"tensor([0.7317, 0.2683])",1
1,"tensor([0.0603, 0.9397])",1
1,"tensor([0.0134, 0.9866])",1
1,"tensor([0.0700, 0.9300])",1
1,"tensor([0.0028, 0.9972])",1
1,"tensor([0.0399, 0.9601])",1
1,"tensor([0.3414, 0.6586])",1
1,"tensor([0.0346, 0.9654])",1
1,"tensor([0.0323, 0.9677])",1
1,"tensor([0.0024, 0.9976])",1
1,"tensor([0.1398, 0.8602])",1
1,"tensor([0.0939, 0.9061])",1
1,"tensor([0.1399, 0.8601])",1
1,"tensor([0.0457, 0.9543])",1
1,"tensor([0.0062, 0.9938])",1
1,"tensor([0.0060, 0.9940])",1
1,"tensor([0.4023, 0.5977])",1
1,"tensor([0.0679, 0.9321])",1
1,"tensor([0.2821, 0.7179])",1
1,"tensor([0.0213, 0.9787])",1
0,"tensor([0.7215, 0.2785])",1
1,"tensor([0.1370, 0.8630])",1
1,"tensor([0.0728, 0.9272])",1
1,"tensor([0.1067, 0.8933])",1
1,"tensor([0.0429, 0.9571])",1
1,"tensor([0.0527, 0.9473])",1
1,"tensor([0.3204, 0.6796])",1
1,"tensor([0.0207, 0.9793])",1
1,"tensor([0.0181, 0.9819])",1
1,"tensor([0.1640, 0.8360])",1
1,"tensor([0.0664, 0.9336])",1
0,"tensor([0.8325, 0.1675])",1
1,"tensor([0.0128, 0.9872])",1
1,"tensor([0.1083, 0.8917])",1
1,"tensor([0.0576, 0.9424])",1
1,"tensor([0.0087, 0.9913])",1
1,"tensor([0.2958, 0.7042])",1
1,"tensor([0.0764, 0.9236])",1
1,"tensor([0.1229, 0.8771])",1
1,"tensor([0.0963, 0.9037])",1
1,"tensor([0.1271, 0.8729])",1
1,"tensor([0.0131, 0.9869])",1
1,"tensor([0.0448, 0.9552])",1
1,"tensor([0.0245, 0.9755])",1
1,"tensor([0.0335, 0.9665])",1
1,"tensor([0.1169, 0.8831])",1
1,"tensor([0.1836, 0.8164])",1
1,"tensor([0.0043, 0.9957])",1
1,"tensor([0.1433, 0.8567])",1
1,"tensor([0.0061, 0.9939])",1
1,"tensor([0.0026, 0.9974])",1
1,"tensor([0.2324, 0.7676])",1
1,"tensor([0.4959, 0.5041])",1
1,"tensor([0.2639, 0.7361])",1
1,"tensor([0.0277, 0.9723])",1
0,"tensor([0.9849, 0.0151])",1
1,"tensor([0.0364, 0.9636])",1
1,"tensor([0.0129, 0.9871])",1
1,"tensor([0.1968, 0.8032])",1
1,"tensor([0.0701, 0.9299])",1
1,"tensor([0.1659, 0.8341])",1
1,"tensor([0.2289, 0.7711])",1
1,"tensor([0.0828, 0.9172])",1
1,"tensor([0.0483, 0.9517])",1
1,"tensor([0.0087, 0.9913])",1
1,"tensor([0.0071, 0.9929])",1
1,"tensor([0.0278, 0.9722])",1
1,"tensor([0.0099, 0.9901])",1
1,"tensor([0.0042, 0.9958])",1
0,"tensor([0.9627, 0.0373])",1
1,"tensor([0.0396, 0.9604])",1
1,"tensor([0.0398, 0.9602])",1
1,"tensor([0.1647, 0.8353])",1
0,"tensor([0.7513, 0.2487])",1
1,"tensor([0.1163, 0.8837])",1
1,"tensor([0.0944, 0.9056])",1
1,"tensor([0.0165, 0.9835])",1
1,"tensor([0.0175, 0.9825])",1
1,"tensor([0.0318, 0.9682])",1
1,"tensor([0.0372, 0.9628])",1
1,"tensor([0.0039, 0.9961])",1
1,"tensor([0.0392, 0.9608])",1
1,"tensor([0.0268, 0.9732])",1
1,"tensor([0.0151, 0.9849])",1
1,"tensor([0.0032, 0.9968])",1
1,"tensor([0.1343, 0.8657])",1
