Prediction,Logits,TrueLabels
1,"tensor([0.0315, 0.9685])",1
0,"tensor([0.9476, 0.0524])",1
0,"tensor([0.5984, 0.4016])",1
0,"tensor([0.9534, 0.0466])",1
1,"tensor([0.4368, 0.5632])",1
0,"tensor([0.7229, 0.2771])",1
1,"tensor([0.4417, 0.5583])",1
1,"tensor([0.0220, 0.9780])",1
0,"tensor([0.5763, 0.4237])",1
0,"tensor([0.9886, 0.0114])",1
1,"tensor([0.1745, 0.8255])",1
1,"tensor([0.1701, 0.8299])",1
1,"tensor([0.4915, 0.5085])",1
1,"tensor([0.1283, 0.8717])",1
1,"tensor([0.0879, 0.9121])",1
0,"tensor([0.8681, 0.1319])",1
0,"tensor([0.5214, 0.4786])",1
1,"tensor([0.0317, 0.9683])",1
1,"tensor([0.3511, 0.6489])",1
0,"tensor([0.8118, 0.1882])",1
1,"tensor([0.4362, 0.5638])",1
1,"tensor([0.1122, 0.8878])",1
1,"tensor([0.0418, 0.9582])",1
0,"tensor([0.5172, 0.4828])",1
0,"tensor([0.8149, 0.1851])",1
1,"tensor([0.2051, 0.7949])",1
1,"tensor([0.1388, 0.8612])",1
1,"tensor([0.3590, 0.6410])",1
1,"tensor([0.2995, 0.7005])",1
1,"tensor([0.2396, 0.7604])",1
1,"tensor([0.2383, 0.7617])",1
1,"tensor([0.1042, 0.8958])",1
1,"tensor([0.2503, 0.7497])",1
0,"tensor([0.7204, 0.2796])",1
1,"tensor([0.3067, 0.6933])",1
0,"tensor([0.9378, 0.0622])",1
1,"tensor([0.0565, 0.9435])",1
1,"tensor([0.0247, 0.9753])",1
0,"tensor([0.8540, 0.1460])",1
1,"tensor([0.3631, 0.6369])",1
1,"tensor([0.3117, 0.6883])",1
1,"tensor([0.0929, 0.9071])",1
1,"tensor([0.0543, 0.9457])",1
1,"tensor([0.1391, 0.8609])",1
0,"tensor([0.9791, 0.0209])",1
1,"tensor([0.0712, 0.9288])",1
1,"tensor([0.0078, 0.9922])",1
1,"tensor([0.1342, 0.8658])",1
1,"tensor([0.0227, 0.9773])",1
0,"tensor([0.5311, 0.4689])",1
1,"tensor([0.0627, 0.9373])",1
1,"tensor([0.0508, 0.9492])",1
1,"tensor([0.0545, 0.9455])",1
1,"tensor([0.0398, 0.9602])",1
0,"tensor([0.6174, 0.3826])",1
1,"tensor([0.2734, 0.7266])",1
0,"tensor([0.5132, 0.4868])",1
1,"tensor([0.0406, 0.9594])",1
1,"tensor([0.1848, 0.8152])",1
1,"tensor([0.2227, 0.7773])",1
1,"tensor([0.1351, 0.8649])",1
1,"tensor([0.1543, 0.8457])",1
1,"tensor([0.0249, 0.9751])",1
1,"tensor([0.2088, 0.7912])",1
1,"tensor([0.0221, 0.9779])",1
1,"tensor([0.0684, 0.9316])",1
1,"tensor([0.0332, 0.9668])",1
1,"tensor([0.1860, 0.8140])",1
0,"tensor([0.7091, 0.2909])",1
0,"tensor([0.6075, 0.3925])",1
1,"tensor([0.2408, 0.7592])",1
1,"tensor([0.0381, 0.9619])",1
1,"tensor([0.0807, 0.9193])",1
1,"tensor([0.1820, 0.8180])",1
1,"tensor([0.1211, 0.8789])",1
1,"tensor([0.1381, 0.8619])",1
1,"tensor([0.0342, 0.9658])",1
1,"tensor([0.3542, 0.6458])",1
1,"tensor([0.0342, 0.9658])",1
0,"tensor([0.5986, 0.4014])",1
1,"tensor([0.3268, 0.6732])",1
1,"tensor([0.0813, 0.9187])",1
1,"tensor([0.3456, 0.6544])",1
1,"tensor([0.1118, 0.8882])",1
1,"tensor([0.0167, 0.9833])",1
0,"tensor([0.7835, 0.2165])",1
1,"tensor([0.0776, 0.9224])",1
1,"tensor([0.0027, 0.9973])",1
1,"tensor([0.0043, 0.9957])",1
1,"tensor([0.4104, 0.5896])",1
1,"tensor([0.2283, 0.7717])",1
1,"tensor([0.3840, 0.6160])",1
1,"tensor([0.3047, 0.6953])",1
0,"tensor([0.7626, 0.2374])",1
0,"tensor([0.5219, 0.4781])",1
1,"tensor([0.0388, 0.9612])",1
1,"tensor([0.0168, 0.9832])",1
1,"tensor([0.0230, 0.9770])",1
1,"tensor([0.0430, 0.9570])",1
1,"tensor([0.0665, 0.9335])",1
0,"tensor([0.7770, 0.2230])",1
1,"tensor([0.0652, 0.9348])",1
1,"tensor([0.0520, 0.9480])",1
1,"tensor([0.1598, 0.8402])",1
0,"tensor([0.8461, 0.1539])",1
1,"tensor([0.0719, 0.9281])",1
1,"tensor([0.3912, 0.6088])",1
1,"tensor([0.1354, 0.8646])",1
0,"tensor([0.5583, 0.4417])",1
1,"tensor([0.2696, 0.7304])",1
0,"tensor([0.5258, 0.4742])",1
0,"tensor([0.7058, 0.2942])",1
1,"tensor([0.3651, 0.6349])",1
1,"tensor([0.0569, 0.9431])",1
0,"tensor([0.7430, 0.2570])",1
1,"tensor([0.0411, 0.9589])",1
0,"tensor([0.6741, 0.3259])",1
1,"tensor([0.0926, 0.9074])",1
0,"tensor([0.8411, 0.1589])",1
1,"tensor([0.4406, 0.5594])",1
1,"tensor([0.1335, 0.8665])",1
1,"tensor([0.4198, 0.5802])",1
1,"tensor([0.0335, 0.9665])",1
1,"tensor([0.2814, 0.7186])",1
0,"tensor([0.5038, 0.4962])",1
0,"tensor([0.9532, 0.0468])",1
1,"tensor([0.3232, 0.6768])",1
0,"tensor([0.5880, 0.4120])",1
1,"tensor([0.4845, 0.5155])",1
1,"tensor([0.1818, 0.8182])",1
1,"tensor([0.2266, 0.7734])",1
0,"tensor([0.7538, 0.2462])",1
0,"tensor([0.5480, 0.4520])",1
1,"tensor([0.0402, 0.9598])",1
1,"tensor([0.2809, 0.7191])",1
1,"tensor([0.0424, 0.9576])",1
1,"tensor([0.2306, 0.7694])",1
1,"tensor([0.1053, 0.8947])",1
1,"tensor([0.0088, 0.9912])",1
1,"tensor([0.0857, 0.9143])",1
1,"tensor([0.2454, 0.7546])",1
1,"tensor([0.0465, 0.9535])",1
1,"tensor([0.0111, 0.9889])",1
1,"tensor([0.0389, 0.9611])",1
1,"tensor([0.1388, 0.8612])",1
0,"tensor([0.5552, 0.4448])",1
0,"tensor([0.6917, 0.3083])",1
1,"tensor([0.1276, 0.8724])",1
1,"tensor([0.1153, 0.8847])",1
0,"tensor([0.9409, 0.0591])",1
0,"tensor([0.5510, 0.4490])",1
1,"tensor([0.0142, 0.9858])",1
1,"tensor([0.0444, 0.9556])",1
1,"tensor([0.0174, 0.9826])",1
1,"tensor([0.1409, 0.8591])",1
1,"tensor([0.1099, 0.8901])",1
1,"tensor([0.1526, 0.8474])",1
0,"tensor([0.5255, 0.4745])",1
1,"tensor([0.2033, 0.7967])",1
1,"tensor([0.3184, 0.6816])",1
0,"tensor([0.7776, 0.2224])",1
1,"tensor([0.0700, 0.9300])",1
1,"tensor([0.4143, 0.5857])",1
0,"tensor([0.9691, 0.0309])",1
0,"tensor([0.9834, 0.0166])",1
0,"tensor([0.9392, 0.0608])",1
1,"tensor([0.4268, 0.5732])",1
1,"tensor([0.1116, 0.8884])",1
1,"tensor([0.2914, 0.7086])",1
1,"tensor([0.1040, 0.8960])",1
1,"tensor([0.0365, 0.9635])",1
0,"tensor([0.5302, 0.4698])",1
0,"tensor([0.9154, 0.0846])",1
1,"tensor([0.1069, 0.8931])",1
1,"tensor([0.0500, 0.9500])",1
1,"tensor([0.0685, 0.9315])",1
1,"tensor([0.0138, 0.9862])",1
1,"tensor([0.0113, 0.9887])",1
1,"tensor([0.1672, 0.8328])",1
0,"tensor([0.5106, 0.4894])",1
